record_date,security_type_desc_df2,security_desc,avg_interest_rate_amt,record_fiscal_year_df2,record_fiscal_quarter_df2,record_calendar_year_df2,record_calendar_quarter_df2,record_calendar_month_df2,record_calendar_day_df2,debt_held_public_mil_amt,intragov_hold_mil_amt,total_mil_amt
2003-05-31,Non-marketable,Foreign Series,6.339,2003,3,2003,2,5,31,11756.958,0.0,11756.958
2003-05-31,Non-marketable,State and Local Government Series,4.56,2003,3,2003,2,5,31,140651.0266,0.0,140651.0266
2003-06-30,Marketable,Treasury Bills,1.107,2003,3,2003,2,6,30,927753.797,34.4,927788.197
2003-06-30,Non-marketable,Foreign Series,6.484,2003,3,2003,2,6,30,11656.958,0.0,11656.958
2003-06-30,Non-marketable,State and Local Government Series,4.509,2003,3,2003,2,6,30,140496.791,0.0,140496.791
2003-06-30,Non-marketable,United States Savings Securities,6.084,2003,3,2003,2,6,30,199180.861,0.0,199180.861
2003-06-30,Non-marketable,Government Account Series,5.52,2003,3,2003,2,6,30,52558.504,2852906.849,2905466.353
2003-06-30,Marketable,Treasury Notes,4.024,2003,3,2003,2,6,30,1713722.596,38.95,1713761.546
2003-06-30,Marketable,Treasury Bonds,8.228,2003,3,2003,2,6,30,582197.033,309.894,582506.927
2003-06-30,Non-marketable,Domestic Series,7.937,2003,3,2003,2,6,30,29995.18,0.0,29995.18
2003-07-31,Marketable,Treasury Bills,1.042,2003,4,2003,3,7,31,937012.074,31.4,937043.474
2003-07-31,Marketable,Treasury Notes,3.981,2003,4,2003,3,7,31,1727709.02,46.95,1727755.97
2003-07-31,Marketable,Treasury Bonds,8.228,2003,4,2003,3,7,31,582194.024,309.921,582503.945
2003-07-31,Non-marketable,Domestic Series,7.937,2003,4,2003,3,7,31,29995.18,0.0,29995.18
2003-07-31,Non-marketable,Foreign Series,6.622,2003,4,2003,3,7,31,11556.958,0.0,11556.958
2003-07-31,Non-marketable,State and Local Government Series,4.285,2003,4,2003,3,7,31,146673.394,0.0,146673.394
2003-07-31,Non-marketable,United States Savings Securities,6.076,2003,4,2003,3,7,31,200036.273,0.0,200036.273
2003-07-31,Non-marketable,Government Account Series,5.526,2003,4,2003,3,7,31,52996.774,2847912.617,2900910.391
2003-08-31,Marketable,Treasury Bills,1.019,2003,4,2003,3,8,31,961642.182,31.4,961673.582
2003-08-31,Marketable,Treasury Notes,3.911,2003,4,2003,3,8,31,1749630.655,46.95,1749677.605
2003-08-31,Marketable,Treasury Bonds,8.209,2003,4,2003,3,8,31,576600.501,309.921,576910.422
2003-08-31,Non-marketable,Domestic Series,7.937,2003,4,2003,3,8,31,29995.18,0.0,29995.18
2003-08-31,Non-marketable,Foreign Series,7.395,2003,4,2003,3,8,31,11106.958,0.0,11106.958
2003-08-31,Non-marketable,State and Local Government Series,4.2,2003,4,2003,3,8,31,149855.003,0.0,149855.003
2003-08-31,Non-marketable,United States Savings Securities,6.07,2003,4,2003,3,8,31,200773.368,0.0,200773.368
2003-08-31,Non-marketable,Government Account Series,5.529,2003,4,2003,3,8,31,53365.097,2841793.229,2895158.326
2003-09-30,Marketable,Treasury Bills,1.008,2003,4,2003,3,9,30,918195.682,31.4,918227.082
2003-09-30,Marketable,Treasury Notes,3.851,2003,4,2003,3,9,30,1799423.8846,46.95,1799470.8346
2003-09-30,Marketable,Treasury Bonds,8.209,2003,4,2003,3,9,30,576590.30735,309.921,576900.22835
2003-09-30,Non-marketable,Domestic Series,7.937,2003,4,2003,3,9,30,29995.18,0.0,29995.18
2003-09-30,Non-marketable,Foreign Series,7.597,2003,4,2003,3,9,30,11006.958,0.0,11006.958
2003-09-30,Non-marketable,State and Local Government Series,4.2,2003,4,2003,3,9,30,148366.0482,0.0,148366.0482
2003-09-30,Non-marketable,United States Savings Securities,6.064,2003,4,2003,3,9,30,201561.262,0.0,201561.262
2003-09-30,Non-marketable,Government Account Series,5.523,2003,4,2003,3,9,30,53463.326,2858752.636,2912215.962
2003-10-31,Marketable,Treasury Bills,0.993,2004,1,2003,4,10,31,943890.286,30.4,943920.686
2003-10-31,Marketable,Treasury Notes,3.822,2004,1,2003,4,10,31,1822640.071,46.95,1822687.021
2003-10-31,Marketable,Treasury Bonds,8.209,2004,1,2003,4,10,31,576586.043,309.921,576895.964
2003-10-31,Non-marketable,Domestic Series,7.937,2004,1,2003,4,10,31,29995.18,0.0,29995.18
2003-10-31,Non-marketable,Foreign Series,7.599,2004,1,2003,4,10,31,11006.958,0.0,11006.958
2003-10-31,Non-marketable,State and Local Government Series,4.134,2004,1,2003,4,10,31,149093.539,0.0,149093.539
2003-10-31,Non-marketable,United States Savings Securities,6.057,2004,1,2003,4,10,31,203009.8,0.0,203009.8
2003-10-31,Non-marketable,Government Account Series,5.494,2004,1,2003,4,10,31,53446.056,2881780.406,2935227.462
2003-11-30,Marketable,Treasury Bills,0.988,2004,1,2003,4,11,30,954723.089,30.4,954753.489
2003-11-30,Marketable,Treasury Notes,3.813,2004,1,2003,4,11,30,1867370.202,46.95,1867417.152
2003-11-30,Marketable,Treasury Bonds,8.154,2004,1,2003,4,11,30,564199.04,232.221,564431.261
2003-11-30,Non-marketable,Domestic Series,7.937,2004,1,2003,4,11,30,29995.18,0.0,29995.18
2003-11-30,Non-marketable,Foreign Series,7.562,2004,1,2003,4,11,30,9856.958,0.0,9856.958
2003-11-30,Non-marketable,State and Local Government Series,4.134,2004,1,2003,4,11,30,148345.949,0.0,148345.949
2003-11-30,Non-marketable,United States Savings Securities,6.04,2004,1,2003,4,11,30,203585.0,0.0,203585.0
2003-11-30,Non-marketable,Government Account Series,5.475,2004,1,2003,4,11,30,53519.119,2891851.167,2945370.286
2003-12-31,Marketable,Treasury Bills,0.987,2004,1,2003,4,12,31,928768.474,30.4,928798.874
2003-12-31,Marketable,Treasury Notes,3.755,2004,1,2003,4,12,31,1905725.414,46.95,1905772.364
2003-12-31,Marketable,Treasury Bonds,8.154,2004,1,2003,4,12,31,564186.003,232.221,564418.224
2003-12-31,Non-marketable,Domestic Series,7.937,2004,1,2003,4,12,31,29995.18,0.0,29995.18
2003-12-31,Non-marketable,Foreign Series,7.557,2004,1,2003,4,12,31,9701.958,0.0,9701.958
2003-12-31,Non-marketable,State and Local Government Series,4.113,2004,1,2003,4,12,31,149188.813,0.0,149188.813
2003-12-31,Non-marketable,United States Savings Securities,6.025,2004,1,2003,4,12,31,203861.622,0.0,203861.622
2003-12-31,Non-marketable,Government Account Series,5.439,2004,1,2003,4,12,31,53568.90202367,2953410.96757868,3006979.86960235
2004-01-31,Marketable,Treasury Notes,3.763,2004,2,2004,1,1,31,1921742.4366,36.95,1921779.3866
2004-01-31,Marketable,Treasury Bonds,8.154,2004,2,2004,1,1,31,564179.90805,232.221,564412.12905
2004-01-31,Non-marketable,Domestic Series,7.937,2004,2,2004,1,1,31,29995.18,0.0,29995.18
2004-01-31,Non-marketable,Foreign Series,7.32,2004,2,2004,1,1,31,5881.36459,0.0,5881.36459
2004-01-31,Non-marketable,State and Local Government Series,4.1,2004,2,2004,1,1,31,147438.49158899,0.0,147438.49158899
2004-01-31,Non-marketable,United States Savings Securities,6.013,2004,2,2004,1,1,31,204253.84387178,0.0,204253.84387178
2004-01-31,Non-marketable,Government Account Series,5.463,2004,2,2004,1,1,31,53088.42114889,2963734.18671337,3016821.60786226
2004-01-31,Marketable,Treasury Bills,0.983,2004,2,2004,1,1,31,907840.971,30.4,907871.371
2004-02-29,Marketable,Treasury Bills,0.98,2004,2,2004,1,2,29,958164.208,30.4,958194.608
2004-02-29,Marketable,Treasury Notes,3.697,2004,2,2004,1,2,29,1952714.158,29.0,1952743.158
2004-02-29,Marketable,Treasury Bonds,8.154,2004,2,2004,1,2,29,564174.314,232.221,564406.535
2004-02-29,Non-marketable,Domestic Series,7.937,2004,2,2004,1,2,29,29995.18,0.0,29995.18
2004-02-29,Non-marketable,Foreign Series,5.215,2004,2,2004,1,2,29,6731.36459,0.0,6731.36459
2004-02-29,Non-marketable,State and Local Government Series,4.073,2004,2,2004,1,2,29,147602.9859,0.0,147602.9859
2004-02-29,Non-marketable,United States Savings Securities,6.004,2004,2,2004,1,2,29,204518.3262644,0.0,204518.3262644
2004-02-29,Non-marketable,Government Account Series,5.45,2004,2,2004,1,2,29,53611.54385391,2966057.89679071,3019670.44064462
2004-03-31,Marketable,Treasury Bills,0.984,2004,2,2004,1,3,31,984940.157,30.4,984970.557
2004-03-31,Marketable,Treasury Notes,3.616,2004,2,2004,1,3,31,1983436.521,29.0,1983465.521
2004-03-31,Marketable,Treasury Bonds,8.154,2004,2,2004,1,3,31,564170.526,232.221,564402.747
2004-03-31,Non-marketable,Domestic Series,7.937,2004,2,2004,1,3,31,29995.18,0.0,29995.18
2004-03-31,Non-marketable,Foreign Series,5.228,2004,2,2004,1,3,31,6731.36459,0.0,6731.36459
2004-03-31,Non-marketable,State and Local Government Series,3.959,2004,2,2004,1,3,31,155711.8119,0.0,155711.8119
2004-03-31,Non-marketable,United States Savings Securities,5.993,2004,2,2004,1,3,31,204465.3261022,0.0,204465.3261022
2004-03-31,Non-marketable,Government Account Series,5.451,2004,2,2004,1,3,31,54713.97313924,2953903.09953837,3008617.07267761
2004-04-30,Marketable,Treasury Bills,0.992,2004,3,2004,2,4,30,933395.873,30.4,933426.273
2004-04-30,Marketable,Treasury Notes,3.594,2004,3,2004,2,4,30,2001113.9306,34.0,2001147.9306
2004-04-30,Marketable,Treasury Bonds,8.154,2004,3,2004,2,4,30,564168.8098,232.221,564401.0308
2004-04-30,Non-marketable,Domestic Series,7.937,2004,3,2004,2,4,30,29995.18,0.0,29995.18
2004-04-30,Non-marketable,Foreign Series,5.223,2004,3,2004,2,4,30,6731.36459,0.0,6731.36459
2004-04-30,Non-marketable,State and Local Government Series,3.848,2004,3,2004,2,4,30,161633.72939724,0.0,161633.72939724
2004-04-30,Non-marketable,United States Savings Securities,5.984,2004,3,2004,2,4,30,204538.97138032,0.0,204538.97138032
2004-04-30,Non-marketable,Government Account Series,5.469,2004,3,2004,2,4,30,54521.04878059,2974514.71464508,3029035.76342567
2004-05-31,Marketable,Treasury Bills,1.025,2004,3,2004,2,5,31,958051.142,30.4,958081.542
2004-05-31,Marketable,Treasury Notes,3.564,2004,3,2004,2,5,31,2030668.7866,34.0,2030702.7866
2004-05-31,Marketable,Treasury Bonds,8.118,2004,3,2004,2,5,31,555933.7708,140.671,556074.4418
2004-05-31,Non-marketable,Domestic Series,7.938,2004,3,2004,2,5,31,29995.18,0.0,29995.18
2004-05-31,Non-marketable,Foreign Series,5.797,2004,3,2004,2,5,31,6431.36459,0.0,6431.36459
2004-05-31,Non-marketable,State and Local Government Series,3.835,2004,3,2004,2,5,31,161058.4100601,0.0,161058.4100601
2004-05-31,Non-marketable,United States Savings Securities,5.975,2004,3,2004,2,5,31,204665.91205161,0.0,204665.91205161
2004-05-31,Non-marketable,Government Account Series,5.482,2004,3,2004,2,5,31,56135.46627627,2989089.97415454,3045225.44043081
2004-06-30,Marketable,Treasury Bills,1.122,2004,3,2004,2,6,30,946758.913,30.4,946789.313
2004-06-30,Marketable,Treasury Bonds,8.118,2004,3,2004,2,6,30,555923.0633,140.671,556063.7343
2004-06-30,Non-marketable,Domestic Series,7.938,2004,3,2004,2,6,30,29995.18,0.0,29995.18
2004-06-30,Non-marketable,Foreign Series,5.805,2004,3,2004,2,6,30,6431.36459,0.0,6431.36459
2004-06-30,Non-marketable,State and Local Government Series,3.87,2004,3,2004,2,6,30,161474.49351161,0.0,161474.49351161
2004-06-30,Non-marketable,United States Savings Securities,5.964,2004,3,2004,2,6,30,204630.51366939,0.0,204630.51366939
2004-06-30,Non-marketable,Government Account Series,5.394,2004,3,2004,2,6,30,56513.81833106,3055209.80964229,3111724.10297335
2004-06-30,Marketable,Treasury Notes,3.555,2004,3,2004,2,6,30,2052220.6766,43.45,2052264.1266
2004-07-31,Marketable,Treasury Bills,1.273,2004,4,2004,3,7,31,962514.165,30.4,962544.565
2004-07-31,Marketable,Treasury Notes,3.577,2004,4,2004,3,7,31,2067221.049913,44.669687,2067265.7196
2004-07-31,Marketable,Treasury Bonds,8.118,2004,4,2004,3,7,31,555915.7152,140.671,556056.3862
2004-07-31,Non-marketable,Domestic Series,7.938,2004,4,2004,3,7,31,29995.18,0.0,29995.18
2004-07-31,Non-marketable,State and Local Government Series,3.916,2004,4,2004,3,7,31,156803.29789324,0.0,156803.29789324
2004-07-31,Non-marketable,United States Savings Securities,5.95,2004,4,2004,3,7,31,204558.54306858,0.0,204558.54306858
2004-07-31,Non-marketable,Government Account Series,5.425,2004,4,2004,3,7,31,57293.64049777,3048437.57030685,3105732.21080462
2004-07-31,Non-marketable,Foreign Series,5.842,2004,4,2004,3,7,31,6431.36459,0.0,6431.36459
2004-08-31,Marketable,Treasury Bills,1.409,2004,4,2004,3,8,31,976732.266,30.4,976762.666
2004-08-31,Marketable,Treasury Notes,3.522,2004,4,2004,3,8,31,2088509.0333395,44.7292605,2088553.7626
2004-08-31,Marketable,Treasury Bonds,8.077,2004,4,2004,3,8,31,551909.586,140.671,552050.257
2004-08-31,Non-marketable,Domestic Series,7.938,2004,4,2004,3,8,31,29995.18,0.0,29995.18
2004-08-31,Non-marketable,Foreign Series,7.372,2004,4,2004,3,8,31,5881.36459,0.0,5881.36459
2004-08-31,Non-marketable,State and Local Government Series,3.958,2004,4,2004,3,8,31,154922.74088816,0.0,154922.74088816
2004-08-31,Non-marketable,United States Savings Securities,5.93,2004,4,2004,3,8,31,204232.35768004,0.0,204232.35768004
2004-08-31,Non-marketable,Government Account Series,5.411,2004,4,2004,3,8,31,58386.83708554,3052243.29610573,3110630.27919127
2004-09-30,Marketable,Treasury Bills,1.579,2004,4,2004,3,9,30,961449.202,30.4,961479.602
2004-09-30,Marketable,Treasury Notes,3.537,2004,4,2004,3,9,30,2109494.1716,64.0,2109558.1716
2004-09-30,Marketable,Treasury Bonds,8.077,2004,4,2004,3,9,30,551904.1454,140.671,552044.8164
2004-09-30,Non-marketable,Domestic Series,7.938,2004,4,2004,3,9,30,29995.18,0.0,29995.18
2004-09-30,Non-marketable,Foreign Series,7.374,2004,4,2004,3,9,30,5881.36459,0.0,5881.36459
2004-09-30,Non-marketable,State and Local Government Series,3.936,2004,4,2004,3,9,30,158214.08216163,0.0,158214.08216163
2004-09-30,Non-marketable,United States Savings Securities,5.91,2004,4,2004,3,9,30,204200.73550179,0.0,204200.73550179
2004-09-30,Non-marketable,Government Account Series,5.4,2004,4,2004,3,9,30,58527.70201857,3071462.4201834,3129990.26820197
2004-10-31,Marketable,Treasury Bills,1.707,2005,1,2004,4,10,31,979561.808,2386.15,981947.958
2004-10-31,Marketable,Treasury Notes,3.558,2005,1,2004,4,10,31,2124509.583,54.0,2124563.583
2004-10-31,Marketable,Treasury Bonds,8.077,2005,1,2004,4,10,31,551902.107,140.671,552042.778
2004-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.915,2005,1,2004,4,10,31,244163.79,10.751,244174.541
2004-10-31,Non-marketable,Domestic Series,7.938,2005,1,2004,4,10,31,29995.18,0.0,29995.18
2004-10-31,Non-marketable,Foreign Series,7.376,2005,1,2004,4,10,31,5881.365,0.0,5881.365
2004-10-31,Non-marketable,State and Local Government Series,3.929,2005,1,2004,4,10,31,160522.534,0.0,160522.534
2004-10-31,Non-marketable,United States Savings Securities,5.914,2005,1,2004,4,10,31,204298.8860572,0.0,204298.8860572
2004-10-31,Non-marketable,Government Account Series,5.467,2005,1,2004,4,10,31,12967.61278223,3108600.95325266,3121569.02403489
2004-11-30,Marketable,Treasury Bills,1.881,2005,1,2004,4,11,30,1028303.679,2456.271,1030759.95
2004-11-30,Marketable,Treasury Notes,3.487,2005,1,2004,4,11,30,2134317.565,54.0,2134371.565
2004-11-30,Marketable,Treasury Bonds,8.001,2005,1,2004,4,11,30,539414.588,140.644,539555.232
2004-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.915,2005,1,2004,4,11,30,244666.408199,10.755801,244677.164
2004-11-30,Marketable,Federal Financing Bank,4.652,2005,1,2004,4,11,30,0.0,14246.271,14246.0
2004-11-30,Non-marketable,Domestic Series,7.938,2005,1,2004,4,11,30,29995.18,0.0,29995.18
2004-11-30,Non-marketable,Foreign Series,7.378,2005,1,2004,4,11,30,5881.365,0.0,5881.365
2004-11-30,Non-marketable,State and Local Government Series,3.941,2005,1,2004,4,11,30,157753.515,0.0,157753.515
2004-11-30,Non-marketable,United States Savings Securities,5.9,2005,1,2004,4,11,30,204425.2281022,0.0,204425.2281022
2004-11-30,Non-marketable,Government Account Series,5.326,2005,1,2004,4,11,30,58468.14549641,3100394.83154779,3158863.1230442
2004-12-31,Marketable,Treasury Bills,2.05,2005,1,2004,4,12,31,1001189.255,1982.914,1003172.169
2004-12-31,Marketable,Treasury Notes,3.51,2005,1,2004,4,12,31,2157067.051,54.0,2157121.051
2004-12-31,Marketable,Treasury Bonds,8.001,2005,1,2004,4,12,31,539406.499,140.644,539547.143
2004-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.915,2005,1,2004,4,12,31,245930.160199,10.755801,245940.916
2004-12-31,Non-marketable,Domestic Series,7.938,2005,1,2004,4,12,31,29995.18,0.0,29995.18
2004-12-31,Non-marketable,Foreign Series,7.38,2005,1,2004,4,12,31,5881.365,0.0,5881.365
2004-12-31,Non-marketable,State and Local Government Series,3.894,2005,1,2004,4,12,31,160682.338,0.0,160682.338
2004-12-31,Non-marketable,United States Savings Securities,5.876,2005,1,2004,4,12,31,204454.46130384,0.0,204454.46130384
2004-12-31,Non-marketable,Government Account Series,5.304,2005,1,2004,4,12,31,58985.91448913,3171565.13583219,3230551.05032132
2005-01-31,Marketable,Treasury Bills,2.201,2005,2,2005,1,1,31,984816.622,2022.0,986838.622
2005-01-31,Marketable,Treasury Notes,3.537,2005,2,2005,1,1,31,2167268.133,49.0,2167317.133
2005-01-31,Marketable,Treasury Bonds,8.001,2005,2,2005,1,1,31,539401.722,141.0,539542.722
2005-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.824,2005,2,2005,1,1,31,267255.729199,10.755801,267266.485
2005-01-31,Marketable,Federal Financing Bank,4.652,2005,2,2005,1,1,31,0.0,14000.0,14000.01
2005-01-31,Non-marketable,Domestic Series,7.938,2005,2,2005,1,1,31,29995.18,0.0,29995.18
2005-01-31,Non-marketable,Foreign Series,6.709,2005,2,2005,1,1,31,6181.365,0.0,6181.365
2005-01-31,Non-marketable,State and Local Government Series,3.87,2005,2,2005,1,1,31,163753.553,0.0,163753.553
2005-01-31,Non-marketable,United States Savings Securities,5.871,2005,2,2005,1,1,31,204446.37021648,0.0,204446.37021648
2005-01-31,Non-marketable,Government Account Series,5.327,2005,2,2005,1,1,31,60319.85195799,3183298.72031283,3243618.76427082
2005-02-28,Marketable,Treasury Bills,2.373,2005,2,2005,1,2,28,1028386.908,2472.0,1030858.908
2005-02-28,Marketable,Treasury Notes,3.546,2005,2,2005,1,2,28,2205828.658,44.0,2205872.658
2005-02-28,Marketable,Treasury Bonds,7.985,2005,2,2005,1,2,28,537234.023,0.0,537234.023
2005-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),2.824,2005,2,2005,1,2,28,266338.3881,10.8409,266349.229
2005-02-28,Marketable,Federal Financing Bank,4.652,2005,2,2005,1,2,28,0.0,14000.0,14000.01
2005-02-28,Non-marketable,Domestic Series,7.938,2005,2,2005,1,2,28,29995.18,0.0,29995.18
2005-02-28,Non-marketable,Foreign Series,6.713,2005,2,2005,1,2,28,6181.365,0.0,6181.365
2005-02-28,Non-marketable,State and Local Government Series,3.876,2005,2,2005,1,2,28,164007.857,0.0,164007.857
2005-02-28,Non-marketable,United States Savings Securities,5.868,2005,2,2005,1,2,28,204471.3671022,0.0,204471.3671022
2005-02-28,Non-marketable,Government Account Series,5.318,2005,2,2005,1,2,28,61061.21241539,3188323.07707376,3249384.82648915
2005-03-31,Marketable,Treasury Bills,2.604,2005,2,2005,1,3,31,1055765.058,3335.94,1059100.998
2005-03-31,Marketable,Treasury Notes,3.587,2005,2,2005,1,3,31,2226179.944,490.722,2226670.666
2005-03-31,Marketable,Treasury Bonds,7.985,2005,2,2005,1,3,31,537057.6048,171.035,537228.6398
2005-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.824,2005,2,2005,1,3,31,266821.169437,15.786563,266836.956
2005-03-31,Marketable,Federal Financing Bank,4.652,2005,2,2005,1,3,31,0.0,14000.0,14000.01
2005-03-31,Non-marketable,Domestic Series,7.938,2005,2,2005,1,3,31,29995.18,0.0,29995.18
2005-03-31,Non-marketable,Foreign Series,6.943,2005,2,2005,1,3,31,6081.365,0.0,6081.365
2005-03-31,Non-marketable,State and Local Government Series,3.854,2005,2,2005,1,3,31,179004.801747,0.0,179004.801747
2005-03-31,Non-marketable,United States Savings Securities,5.865,2005,2,2005,1,3,31,204248.0707122,0.0,204248.0707122
2005-03-31,Non-marketable,Government Account Series,5.332,2005,2,2005,1,3,31,62682.68537175,3186209.89598794,3248892.62235969
2005-04-30,Marketable,Treasury Bills,2.745,2005,3,2005,2,4,30,987773.542,3542.786,991316.328
2005-04-30,Marketable,Treasury Notes,3.619,2005,3,2005,2,4,30,2241205.191,464.413,2241669.604
2005-04-30,Marketable,Treasury Bonds,7.985,2005,3,2005,2,4,30,537069.766,155.435,537225.201
2005-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.732,2005,3,2005,2,4,30,286435.563,39.791,286475.354
2005-04-30,Marketable,Federal Financing Bank,4.652,2005,3,2005,2,4,30,0.0,14000.0,14000.01
2005-04-30,Non-marketable,Domestic Series,7.939,2005,3,2005,2,4,30,29995.18,0.0,29995.18
2005-04-30,Non-marketable,Foreign Series,7.187,2005,3,2005,2,4,30,5981.365,0.0,5981.365
2005-04-30,Non-marketable,State and Local Government Series,3.871,2005,3,2005,2,4,30,189032.584,0.0,189032.584
2005-04-30,Non-marketable,United States Savings Securities,5.862,2005,3,2005,2,4,30,204206.3898562,0.0,204206.3898562
